RegionID,SizeRank,RegionName,RegionType,StateName,1/31/00,2/29/00,3/31/00,4/30/00,5/31/00,6/30/00,7/31/00,8/31/00,9/30/00,10/31/00,11/30/00,12/31/00,1/31/01,2/28/01,3/31/01,4/30/01,5/31/01,6/30/01,7/31/01,8/31/01,9/30/01,10/31/01,11/30/01,12/31/01,1/31/02,2/28/02,3/31/02,4/30/02,5/31/02,6/30/02,7/31/02,8/31/02,9/30/02,10/31/02,11/30/02,12/31/02,1/31/03,2/28/03,3/31/03,4/30/03,5/31/03,6/30/03,7/31/03,8/31/03,9/30/03,10/31/03,11/30/03,12/31/03,1/31/04,2/29/04,3/31/04,4/30/04,5/31/04,6/30/04,7/31/04,8/31/04,9/30/04,10/31/04,11/30/04,12/31/04,1/31/05,2/28/05,3/31/05,4/30/05,5/31/05,6/30/05,7/31/05,8/31/05,9/30/05,10/31/05,11/30/05,12/31/05,1/31/06,2/28/06,3/31/06,4/30/06,5/31/06,6/30/06,7/31/06,8/31/06,9/30/06,10/31/06,11/30/06,12/31/06,1/31/07,2/28/07,3/31/07,4/30/07,5/31/07,6/30/07,7/31/07,8/31/07,9/30/07,10/31/07,11/30/07,12/31/07,1/31/08,2/29/08,3/31/08,4/30/08,5/31/08,6/30/08,7/31/08,8/31/08,9/30/08,10/31/08,11/30/08,12/31/08,1/31/09,2/28/09,3/31/09,4/30/09,5/31/09,6/30/09,7/31/09,8/31/09,9/30/09,10/31/09,11/30/09,12/31/09,1/31/10,2/28/10,3/31/10,4/30/10,5/31/10,6/30/10,7/31/10,8/31/10,9/30/10,10/31/10,11/30/10,12/31/10,1/31/11,2/28/11,3/31/11,4/30/11,5/31/11,6/30/11,7/31/11,8/31/11,9/30/11,10/31/11,11/30/11,12/31/11,1/31/12,2/29/12,3/31/12,4/30/12,5/31/12,6/30/12,7/31/12,8/31/12,9/30/12,10/31/12,11/30/12,12/31/12,1/31/13,2/28/13,3/31/13,4/30/13,5/31/13,6/30/13,7/31/13,8/31/13,9/30/13,10/31/13,11/30/13,12/31/13,1/31/14,2/28/14,3/31/14,4/30/14,5/31/14,6/30/14,7/31/14,8/31/14,9/30/14,10/31/14,11/30/14,12/31/14,1/31/15,2/28/15,3/31/15,4/30/15,5/31/15,6/30/15,7/31/15,8/31/15,9/30/15,10/31/15,11/30/15,12/31/15,1/31/16,2/29/16,3/31/16,4/30/16,5/31/16,6/30/16,7/31/16,8/31/16,9/30/16,10/31/16,11/30/16,12/31/16,1/31/17,2/28/17,3/31/17,4/30/17,5/31/17,6/30/17,7/31/17,8/31/17,9/30/17,10/31/17,11/30/17,12/31/17,1/31/18,2/28/18,3/31/18,4/30/18,5/31/18,6/30/18,7/31/18,8/31/18,9/30/18,10/31/18,11/30/18,12/31/18,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19,1/31/20,2/29/20,3/31/20,4/30/20,5/31/20,6/30/20,7/31/20,8/31/20,9/30/20,10/31/20,11/30/20,12/31/20,1/31/21,2/28/21,3/31/21,4/30/21,5/31/21,6/30/21,7/31/21,8/31/21,9/30/21,10/31/21,11/30/21,12/31/21,1/31/22,2/28/22,3/31/22,4/30/22,5/31/22,6/30/22,7/31/22,8/31/22,9/30/22,10/31/22,11/30/22,12/31/22,1/31/23,2/28/23,3/31/23,4/30/23,5/31/23,6/30/23,7/31/23,8/31/23,9/30/23,10/31/23,11/30/23,12/31/23,1/31/24,2/29/24,3/31/24,4/30/24,5/31/24,6/30/24,7/31/24,8/31/24,9/30/24,10/31/24,11/30/24,12/31/24,1/31/25,2/28/25,3/31/25,Property Tax
102001,0,United States,country,,121667.5136,121881.5658,122147.022,122716.3734,123371.6286,124074.1506,124818.2589,125621.4514,126456.9142,127295.5591,128130.1879,128965.9441,129733.1204,130412.5397,131067.8504,131776.387,132541.0062,133325.4891,134132.6933,134975.9802,135826.7898,136673.9436,137463.5347,138203.792,138858.4819,139484.6793,140123.0593,140817.592,141584.7166,142415.6649,143326.6298,144299.2388,145284.7836,146268.8387,147206.0829,148118.5177,148944.2252,149734.3096,150523.9661,151383.6507,152329.5243,153310.7798,154343.4093,155440.1619,156600.688,157771.7788,158860.7659,159884.7842,160862.4682,161906.9483,163059.2758,164347.4811,165798.0594,167377.7977,169080.1133,170806.9196,172511.8591,174145.6776,175679.1372,177189.8962,178651.6664,180143.0606,181681.5374,183414.6928,185255.8104,187184.2103,189126.9827,191092.095,193024.6064,194854.9638,196525.8872,198035.6547,199328.5302,200529.2261,201738.5733,203037.986,204320.5065,205451.6784,206337.9413,207019.7831,207466.2418,207781.5288,207946.7616,208046.467,208083.3261,208122.5624,208150.8728,208179.6977,208087.8395,207823.9154,207333.6326,206754.5683,206062.948,205320.0867,204428.3096,203487.3446,202407.7276,201218.5363,199881.5348,198438.2411,196937.2223,195358.4768,193678.4349,191815.3555,189930.2042,188090.1335,186289.5395,184505.0006,182764.0055,181279.5053,179918.0569,178635.0006,177337.6884,176115.6591,175008.8902,173985.1164,173044.48,172275.9557,171842.1402,171647.6679,171584.3129,171514.9435,171511.4836,171614.5913,171674.2279,171532.6453,170996.8119,170205.184,169223.8503,168209.3919,167179.5133,166221.0818,165333.4582,164511.2124,163728.2165,162909.2626,162046.5061,161201.1857,160488.4436,159889.5767,159375.6633,158870.1222,158440.2897,158066.8834,157839.1526,157820.6862,158030.4416,158388.4381,158826.8505,159351.7085,159924.4881,160415.5511,160976.4328,161582.579,162306.7058,163064.338,163933.4608,164867.1234,165841.4909,166901.8571,168141.2395,169517.9106,170766.2292,171983.0115,173093.8908,174325.8534,175334.0848,176257.0504,177062.4317,177921.8179,178789.2425,179659.9621,180654.4294,181536.0313,182401.94,183064.9317,183686.2617,184095.9759,184630.8649,185285.0395,186090.4775,186892.1856,187706.7249,188597.3579,189579.8708,190523.4479,191498.4392,192521.0616,193651.8444,194840.2681,195907.7283,196969.9299,198114.6584,199254.0395,200101.8229,200876.9621,201655.8838,202604.6835,203326.75,204005.6241,204750.2243,205688.4702,206727.2789,207824.2915,208922.7308,210072.387,211256.0869,212542.2348,213686.8328,214759.5036,215674.0667,216611.3152,217587.124,218700.7306,219900.8878,221156.8735,222399.4306,223605.9649,225001.6383,226272.4528,227506.96,228402.7688,229537.5207,230625.716,231726.938,232484.1698,233245.2303,234058.5731,235039.6636,236178.3117,237381.4991,238454.6212,239254.6647,239957.7123,240605.0013,241316.4548,241943.113,242815.9541,244003.8256,245400.6083,246938.6134,248441.6605,250005.2949,251344.1591,252097.7826,252522.045,253202.5489,254833.3456,257634.2424,261055.5444,264924.9135,268696.0897,272323.0927,276030.6556,279900.6479,284133.1809,288828.5778,293878.3515,298411.087,301632.2541,303598.2544,305525.1711,308137.4385,311356.8832,315786.0988,321090.9554,327328.0797,333561.7731,339132.2163,343788.4595,346235.3944,346607.861,345336.1626,344113.2942,343109.2563,342197.3538,341002.2832,340128.8917,340067.1605,341035.2546,342667.3255,344612.441,346367.0797,347995.3093,349225.4442,350145.9605,350798.0742,351230.8375,351661.4927,352450.7022,353985.5483,355833.6082,357261.1224,357820.2835,357967.6781,358209.9898,358658.6292,359244.6064,359735.5041,360452.3676,361079.2877,361536.6324,361262.7495,NaN
394913,1,"New York, NY",msa,NY,217199.0405,218122.0138,219053.5356,220941.1592,222895.8587,225062.9314,227430.5122,229952.1153,232532.6973,235106.596,237602.0229,239958.5659,242204.0581,244506.6066,246741.1709,249000.6593,251221.2899,253612.8192,256050.0758,258667.502,261368.0287,264276.7534,267078.856,269774.2696,272445.1414,275005.2966,277439.1841,279751.7675,282161.1838,284888.5153,287905.4042,291543.7259,295498.9088,299539.5135,303282.017,306954.5095,310611.4287,314276.0258,318081.5352,321714.8916,325389.3711,329021.8929,332828.0132,336616.0005,340174.5365,343501.3704,346606.4563,349585.2726,352760.2933,355931.6402,359212.809,362417.2952,366085.189,370135.5219,374660.2571,379348.6213,384210.8133,389088.5486,393773.4513,398124.7408,402208.2309,406175.2043,410206.4252,414796.3335,419771.8963,424811.5346,429591.5791,434314.1609,439086.3815,443957.9405,448453.7476,452790.6441,456651.0526,460492.6181,463772.0894,466724.961,469276.4008,471658.6257,473400.7925,474256.2412,474174.825,473262.957,471862.7371,470212.779,468636.9731,467430.0064,467160.5439,466983.5653,466813.7269,465684.5188,464098.9793,462381.0004,460538.3489,459167.9742,457787.7439,456450.7506,455185.4858,453837.6339,452101.8446,450108.0636,447266.6739,444364.9682,441172.8959,438187.4266,435108.4574,431794.2628,428321.5978,424987.8813,421531.3503,418175.6308,414937.0703,411776.8825,409049.7698,406321.7746,403774.1336,401070.7677,398830.2545,397094.9814,395985.8955,395295.3089,395050.4997,395213.6598,395176.4549,395170.5175,394993.8974,395374.1997,395799.9596,395994.1914,395554.5622,394417.3443,392837.948,390939.9524,389471.3847,388321.2869,387671.2368,386717.6031,385620.0083,384069.029,382489.149,380877.3371,379315.7336,377745.463,376070.6977,374541.1988,373136.4766,372272.2769,372214.2397,372731.1314,373589.3563,374080.6809,374436.671,374342.7275,374459.8783,374413.9568,374569.8597,374617.8993,375317.2225,376264.4141,377324.0075,378271.0488,379433.1202,381024.166,382749.6825,384701.7091,386674.2156,388693.3429,390165.8709,391169.4671,392341.0127,394077.8769,396593.4126,399336.0108,402033.8397,403843.2805,404829.606,405285.7755,406061.0197,407021.4064,408262.5239,409086.2702,409611.4074,409810.2989,410280.7235,410889.8363,412108.0778,413289.9995,414668.1338,416427.4518,418976.3662,421938.4324,424580.5268,426869.204,428615.6158,429954.7214,430680.133,431658.0029,432922.5544,434537.7642,435772.6791,436396.3127,436754.6347,437518.1893,439055.1997,441550.1033,444005.1285,446562.0729,448911.9232,451874.5932,454474.2439,456704.2155,458270.0432,459865.1405,461462.2827,463261.8003,464816.0396,466560.1838,468289.9391,469839.9113,471634.561,473513.5559,476095.2828,478297.094,480702.8493,482713.3598,484551.048,485571.4778,486451.0526,487064.8109,488103.1773,489668.3899,491666.7071,493843.3953,495288.2563,496561.5664,497256.4125,497745.4911,497477.2498,497512.01,498484.6049,500144.9339,502588.1278,504834.0543,507417.3035,509766.0477,511627.5628,511969.4873,511051.7099,510365.5508,512042.3336,515757.7818,521136.7555,527452.0151,533462.4836,539745.7739,545578.5844,551424.6583,557061.4763,562116.731,566331.4705,568868.0338,570416.5774,572601.3503,576106.7964,580059.3414,584261.2184,588886.9521,595193.1133,601828.1573,608523.2535,614648.6464,618546.6608,619271.4725,616755.1563,614180.6421,612148.551,610713.604,609890.3504,608526.8618,608843.7876,610861.4777,614911.4171,619101.555,622721.3659,626036.8165,628776.9166,631135.4796,633459.1045,636236.2618,639135.1253,643193.1805,648616.0611,654746.3308,659421.6441,662513.2592,665269.5394,669025.4579,673066.2044,676602.741,679383.0269,681173.4802,682248.9439,683535.5413,685225.1556,0.0160
753899,2,"Los Angeles, CA",msa,CA,226479.9468,227322.7395,228445.3315,230678.9123,233121.7494,235547.4791,238034.0961,240544.4031,242909.0914,245020.6384,246929.7113,248840.0078,250231.5069,251745.7714,253466.2952,255995.9365,258637.3407,261161.8828,263697.6604,266233.299,268768.9995,271225.235,273412.2266,275588.1946,277311.0411,279317.3295,281803.726,285168.6233,289042.9509,293116.0369,297991.4177,303176.7087,308450.7763,313277.8985,317934.7745,322488.351,326331.5613,329931.5862,333823.6576,338350.923,343760.5497,348587.1559,354200.5669,360143.5556,366912.2343,372976.7895,378702.0312,384308.7853,390446.5431,397411.8708,405424.5683,414840.7693,426031.5536,437629.4537,448443.5727,457740.8365,466535.763,475008.5988,481358.7925,487169.1167,492193.0277,498491.7098,505422.3573,512851.7313,520035.1486,526866.761,534513.1202,542886.326,551639.3782,560609.6905,567622.7481,574216.5467,579847.5357,585072.5772,589845.8148,594050.6013,598672.8864,602540.7416,604389.5053,605913.5524,605207.8417,605141.8785,604341.6015,604154.6067,604186.0984,603909.9503,602957.3808,601216.0657,598075.9322,594713.7781,589468.6738,583530.9273,576450.6022,569349.1621,563454.3261,556933.5945,550679.6921,542293.166,532617.2246,520115.3047,506449.9884,493219.0056,480989.8275,470176.7341,461889.7883,454428.6522,446803.4507,437337.8962,429345.5719,424126.3976,420509.3522,417321.8334,414170.3141,410592.9286,407674.6054,405638.2388,405074.6471,405337.4294,407325.691,411096.958,413462.1304,413782.9408,414020.2679,416032.5029,418997.9945,419218.771,417408.4665,413688.2388,409820.2269,405934.9227,402291.8096,400305.1987,399206.3771,399123.9122,397886.1051,396279.2236,392348.4338,390218.8371,388656.0558,386872.2236,383405.1653,379646.4827,378203.9878,377899.8608,377364.3942,375759.8644,373191.0581,370863.0494,369746.0502,370150.8568,372096.1256,376229.3131,382125.2065,389124.7048,396427.2007,403632.5496,409279.4285,412907.7195,414958.1097,418040.7026,423379.3852,430561.0867,438461.0751,446683.9995,455424.6681,464210.7747,471680.8776,477634.112,480776.5821,482202.3053,482679.4685,484327.1818,486531.6511,488610.7034,490569.2219,493212.0846,497760.9269,503087.9959,508841.0025,513859.8632,517328.4311,519131.2581,519515.598,519665.7532,520311.0359,521595.4735,522352.8613,521186.2284,518215.1223,514688.7815,510964.13,507517.1713,510098.9222,518970.6302,531245.6041,540546.591,546356.4221,551050.6789,551637.8447,548124.6966,541475.3482,536794.5637,535736.9704,537571.019,545561.295,557375.7367,571181.5234,581129.0208,587915.6226,592985.2357,594125.4397,593994.8854,593661.6833,597047.6609,601249.7902,606351.6946,613037.0329,621179.5281,628912.9022,634801.3385,639522.2664,643065.1978,646772.7589,652351.0256,659795.625,667702.7438,673301.2464,676285.1755,673810.0676,667356.507,659496.2321,654485.9485,651934.2606,650642.1545,651487.2152,655345.2181,661686.7412,668475.4596,674661.353,680274.4786,683572.4362,685140.6817,685925.6333,686913.8018,685951.3747,683056.5917,682732.691,687896.7851,698967.252,712219.838,726896.0208,740897.5892,750327.2882,756210.1772,759479.6751,766456.3359,776347.8034,788571.0546,800580.0554,809768.2383,816889.1761,823768.4753,832320.7459,842596.3932,854949.7547,869563.8203,885989.8822,900889.3961,912601.9585,919205.097,921078.5293,917927.1329,912123.9269,906728.3396,902891.3362,899689.1807,891190.1224,880021.2491,870017.1919,867582.2663,871457.2717,879443.5892,890924.3219,904815.0181,918840.3865,930509.611,939291.3468,944805.853,944963.2418,941936.8785,940792.2476,944348.475,950393.9808,954450.5597,958941.466,964263.1591,970855.6782,976214.9104,980832.4486,984959.8222,985509.6529,983435.3072,978226.016,0.0071
394463,3,"Chicago, IL",msa,IL,153280.174,153422.0668,153692.3042,154364.5874,155173.2634,156080.8166,157046.785,158409.8011,160010.3035,161854.0231,163252.6682,164395.3759,165220.4454,166029.339,166879.9666,167782.6786,168868.8164,170000.6007,171111.3976,172483.0709,174020.4826,175833.1344,177178.2731,178217.3693,178893.4796,179700.66,180648.581,181555.3864,182535.5739,183525.874,184718.3595,186229.0623,187877.3413,189644.8527,190839.4793,191901.2091,192738.7199,193793.1049,194792.9294,195932.5978,196991.3096,198008.7363,198924.5572,200220.8136,201805.6373,203569.6764,204941.2034,206030.8227,207036.677,208099.7936,209168.0467,210383.515,211741.3976,213354.8029,214892.654,216645.1591,218352.1402,220229.3105,221823.8255,223393.3678,224726.2869,226221.1046,227725.4181,229392.7098,231108.6006,232884.2583,234560.7636,236362.9151,238354.6539,240533.521,242249.5452,243713.4038,244932.4548,246268.0923,247651.5636,248916.1032,250218.5163,251125.5442,251813.2093,252293.5466,252672.9925,252964.2669,253216.0516,253585.5574,254167.094,254792.1158,255301.4088,255496.9671,255418.4427,255132.1123,254672.1458,254129.8514,253293.6933,252382.9764,251480.7322,250459.8563,249397.5347,247258.1118,246346.5297,244503.4964,243921.8317,241743.1493,240423.3809,237841.4396,235708.196,232718.9755,229908.5289,226545.3411,222782.3409,219803.5655,216896.635,215245.6771,213234.0489,211723.057,210131.7377,208692.1366,206627.9372,204635.2394,202650.2874,201660.604,200697.5364,200338.6111,199335.0193,199490.7354,199024.016,199394.5846,197818.7826,196460.2748,194282.1673,192550.1263,190129.2285,187783.0193,185646.3387,183960.9095,182804.3211,181480.8926,180616.1631,179403.0952,178733.3384,177661.2193,176619.0897,174744.8286,173267.4567,171364.7087,170128.1927,168823.4201,168044.8419,167335.4354,166744.6987,166591.9777,166721.3822,166807.0323,166814.189,166620.7048,166291.4213,166142.7203,166529.1104,167635.2378,168869.8365,170462.7321,171841.0056,173573.9847,175024.2372,176719.1713,178299.6561,180206.5613,182018.5127,183790.3974,185200.9545,186620.9434,187942.8898,189154.5409,190357.5949,191354.4515,192364.9321,193120.9172,193749.3249,194255.6631,194790.1979,195336.7783,195825.5026,196140.07,196683.0555,197215.1567,198097.9984,198812.4831,199615.6567,200296.7772,201102.0661,202205.5874,203364.4846,204557.4752,205729.0193,206930.1248,207730.3597,208481.156,209133.9007,209921.2087,210348.9625,210731.6941,211165.7805,211961.8379,212895.6614,214131.0552,215408.6183,216800.6344,218360.4054,219674.7809,220723.4093,221096.7604,221322.6904,221510.0142,222196.0575,223158.8376,224352.2422,225616.3417,227029.7009,228385.8761,229952.4955,231176.9222,232135.1364,232241.3557,232282.4361,232199.0719,232298.0797,232440.1881,232748.9597,233338.7205,234227.7183,235435.415,236575.5587,237488.2788,237902.955,238111.3539,237929.731,237713.0164,237258.1516,237147.1474,237345.6414,237977.8738,239108.4162,240455.1417,241868.1023,242750.8283,242844.7081,242381.7595,241903.8408,242231.9945,243811.1465,246266.3935,249308.0038,252332.7414,255338.3004,258603.9258,261997.2384,265254.6153,268242.2739,271120.9347,273524.3599,274931.7579,275195.8969,275341.3871,276014.3758,277493.6176,280122.0914,283950.8942,288725.187,293344.1361,296565.0483,298741.1574,299269.3175,298650.6453,296966.5843,295612.2526,294837.8122,294416.1419,293805.3934,293651.3138,294298.7784,295997.8324,298198.5133,300770.5651,303322.9189,305787.3085,307624.0939,308991.6251,309908.0851,310543.9615,311205.368,312593.2638,315005.844,317877.6509,319998.1743,321221.7183,321957.9426,322880.2151,323883.8867,324861.9647,325900.8199,327148.6091,328492.3643,329837.6247,330682.6689,0.0207
394514,4,"Dallas, TX",msa,TX,127756.4429,127813.3461,127878.7621,128048.6406,128272.6208,128499.335,128737.0417,129093.1244,129539.37,130047.0596,130525.3571,130985.0956,131219.3361,131027.2252,130744.9177,130585.9578,130700.1212,130800.6644,130901.3533,131154.9857,131404.1664,131621.4682,131710.5224,131814.8921,131897.1233,132087.4322,132375.5245,132846.4767,133343.4773,133987.3277,134624.187,135276.1538,135801.2897,136248.8542,136643.5874,136991.2362,137240.8047,137381.695,137531.1911,137721.3261,137916.9903,138128.8875,138255.8321,138427.9937,138611.1656,138857.0284,139068.9326,139122.6195,139597.7506,140692.2964,,144465.4529,145768.5468,146453.7551,146809.8978,147230.8819,147637.7571,148047.5119,148350.7088,148572.2342,149083.6206,149407.9961,149679.887,149821.1293,150153.66,150584.5745,150909.848,151241.1598,151588.4476,151716.7445,151845.6771,151804.9093,151774.8277,151890.805,152075.6621,152531.765,153107.8563,153738.2115,154176.159,154411.4958,154670.4313,155297.0619,155835.8296,156369.7148,156273.9724,155915.3856,155426.6672,155403.9825,155710.7372,156117.0387,156514.5086,156932.3795,157480.5475,157888.222,158163.4617,158373.7197,157797.3889,156770.3263,155363.9774,154512.14,153946.7261,153589.9903,153399.0574,152971.7174,152248.8347,151267.8239,150389.6072,149748.4178,149276.1617,149177.7084,149230.032,149430.7778,149598.5632,149620.8745,149670.0237,149532.6759,149482.2642,149408.9426,149749.3017,150123.257,150218.0581,150070.6065,149837.2401,149972.7729,150079.6181,150157.4539,149807.5393,149157.8011,148261.5974,147394.4137,146510.317,145903.4654,145444.8017,144962.0939,144449.1049,143777.2347,143280.1828,142738.3117,142534.1386,142390.5754,142412.2922,142341.3525,142215.3323,141913.2069,141633.5148,141802.665,142278.88,142919.0209,143496.7776,144218.6858,145052.2246,145763.8315,146474.83,147262.1666,148142.1832,148903.6595,149716.2767,150633.6822,151580.7195,152398.5303,153322.0377,154520.468,155775.4135,156890.848,157856.4725,158947.8167,160064.245,161201.8491,162361.5273,163534.8457,164642.8778,165525.2284,166439.1394,167442.3006,168682.032,169815.633,170883.2892,171748.0407,172889.999,174108.9417,175572.3692,177102.5545,178615.9395,180007.7905,181464.579,183069.7483,184917.9113,186775.2012,188719.0504,190652.0033,192565.706,194460.6162,196463.6707,198529.9181,200332.8625,202174.2285,203929.2655,205802.1804,207403.3443,208893.1458,210523.0084,212269.7915,214247.6783,216137.9048,218052.9964,219862.0734,221797.6179,223900.4937,225884.7635,227703.9304,229098.6117,230422.9297,231800.2089,233360.3279,235074.7561,236935.6376,238849.4825,240692.8437,242554.2932,244213.9856,245773.9264,246836.691,247929.5017,248750.4388,249498.4004,249936.545,250423.6542,251130.1306,252052.1526,253051.2428,253910.5373,254382.947,254577.0455,254637.4529,254733.7732,254975.6387,255357.8157,256050.0838,257027.9083,258238.4766,259773.2584,261330.6221,262811.4798,263591.0172,263581.6525,263365.0619,263726.5849,265157.0387,267640.7189,270739.4885,274364.4848,278027.2689,281900.7799,285998.7827,290566.2851,295615.1022,301432.1687,307521.6402,313039.025,317315.0841,320660.5998,324219.6767,328611.2349,333652.0769,340657.0835,349065.5098,358607.2571,368033.6161,376566.5911,383881.2701,387899.0482,388566.174,386855.5367,384780.8971,382856.0226,380852.9163,378271.8665,375970.9785,374410.1622,373849.9658,374140.3742,374971.4446,375963.9016,376900.3865,377321.9936,377438.3031,377297.3837,376966.2864,376988.2722,377476.9605,378650.2781,379631.8935,379777.6181,379104.4262,378153.3816,377493.5054,377293.1158,377185.8694,376893.8435,376363.1381,375833.6406,375045.449,373541.4319,0.0158
394692,5,"Houston, TX",msa,TX,123492.919,123515.922,123429.6984,123481.2377,123528.7811,123720.0045,123906.5886,124197.2839,124575.4465,124891.6489,125386.524,125897.6221,126150.5925,126106.3738,125687.3912,125436.3023,125359.1779,125491.5211,125670.9176,125678.5203,125778.0391,125941.2808,126171.9162,126342.7595,126418.7715,126507.5234,126834.1776,127377.0641,127990.8629,128546.0451,129090.3351,129732.5403,130323.6355,130815.9377,131181.9687,131483.4219,131776.5137,132001.1669,132277.1212,132533.2824,132807.6894,133048.4213,133295.2053,133575.1088,133797.2488,134027.9956,134223.1054,134469.0779,134813.275,135579.7023,136938.8949,138245.5567,139558.1727,140235.9725,141145.2975,141819.4001,142653.9408,143405.6589,144128.3397,144913.1311,145593.3914,146217.0872,146691.1241,147112.2758,147359.3668,147590.8073,147730.8892,147806.9508,147813.9241,147768.3422,147903.707,148024.6995,148154.1516,148105.1934,148168.673,148390.6292,148926.4685,149450.2851,150018.6837,150568.6881,151217.2796,151954.1526,152643.2461,153363.7334,153822.7143,153930.7763,153778.0137,153861.4149,154233.3901,154821.7972,155260.7649,155730.7169,156119.6259,156495.9961,156774.5654,157059.661,156830.1757,156415.6635,155875.7994,155671.299,155423.0429,155121.9326,154830.6885,154325.1927,153636.3992,152933.3726,152113.486,151238.8003,150324.7504,149967.3143,149867.703,149981.2587,150157.7234,150525.3062,151016.6775,151275.8765,151233.8445,150925.587,150849.366,150984.2737,151050.3262,151136.0323,151377.5809,151820.5972,152177.2626,152135.4493,151539.9673,150466.1535,149401.7346,148548.9941,147965.1547,147455.9185,146930.3355,146331.3391,145530.8861,144812.7503,144216.7462,143826.2907,143621.0204,143548.3745,143433.7119,143231.7464,142587.9373,142015.3173,141735.7857,141929.6676,142151.5851,142241.9278,142251.4328,142457.5363,142824.9807,143302.2402,143710.6837,144036.8147,144393.4027,144699.828,145095.6191,145658.9847,146544.3502,147554.7087,148757.4406,150152.1014,151622.7887,153116.6936,154407.7739,155837.471,157174.9223,158556.0789,159883.1194,161317.9053,162842.5954,164295.4606,165770.0512,167156.2069,168750.2229,170338.7556,171904.158,173258.8564,174782.6743,176406.6116,178231.6478,179941.3616,181625.6845,183133.1401,184566.0145,185919.7974,187243.6613,188549.6608,189711.6832,190787.1555,191730.1464,192735.3771,193883.0159,194990.0136,195733.0987,196343.0597,196928.2506,197648.6648,198126.8204,198498.3548,199008.4001,199672.5906,200525.1214,201295.9458,201943.4696,202362.3133,202914.9851,203684.402,204388.5146,204997.1,205332.4168,205756.4601,206177.187,206822.5558,207563.5052,208369.1646,209088.7096,209642.5678,210388.3777,211191.4739,212191.2875,213029.3111,213976.4236,214777.8205,215581.0183,216247.3177,216983.9908,217771.3876,218592.7438,219443.6773,220253.3242,220856.7075,221310.4964,221623.8263,221942.7682,222310.5454,222781.1484,223418.1634,224293.2141,225241.557,226218.9928,227073.082,227890.9941,228398.029,228396.486,228354.2066,228756.8642,229930.9945,231715.1563,233901.9064,236563.7359,239240.6436,242025.148,244833.4809,247950.5276,251322.8908,255232.5515,259515.256,263469.954,266532.0411,268829.4671,271369.7065,274570.3232,278176.9127,282798.534,288030.3937,294130.2488,299988.428,305351.2431,309925.39,313005.9801,314336.1631,314248.5566,313716.9017,313078.7733,311878.0208,310076.5634,308366.1543,307194.1538,306736.6575,306894.6732,307715.8939,308657.5054,309550.4673,309914.3854,309940.5317,309650.4932,309229.703,309223.5968,309606.7054,310606.0733,311639.7546,312182.1762,312062.1744,311693.4701,311472.4034,311409.0016,311207.8867,310869.9529,310689.4677,310629.0875,310481.1516,309841.4816,0.0158
