RegionID,SizeRank,RegionName,RegionType,StateName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31
394957,97,"Palm Bay, FL",msa,FL,979.6318498376683,988.5569803460622,996.4014499117038,1007.645196348788,1016.4842899137383,1027.8211991863293,1034.9566951345266,1042.1618669982272,1047.9595107835207,1052.5006162973325,1058.6993142909412,1064.060215185292,1067.417685234738,1069.486536846194,1071.379648738348,1074.753232390826,1079.3747687526727,1089.2230856045057,1101.835972715018,1116.4207518958183,1123.0040376837458,1126.5761342731098,1129.5159625615233,1135.7526328816728,1141.3813284563362,1148.3389396982593,1158.3126367449277,1167.9418594628949,1175.8767340797237,1181.797490134128,1191.4726798477902,1197.2554703927412,1206.2849298223416,1216.3698901300654,1219.8581516124848,1224.1793054544758,1224.517094471685,1231.0097302775869,1237.2981871399886,1246.5683980091349,1260.2260303932765,1269.0705123745574,1275.2468284505685,1282.2261385646177,1286.407631500405,1295.9124791471452,1297.5130941768489,1303.373388753745,1300.6967930364879,1301.9805013475927,1306.8716583162188,1313.312136157056,1323.3523661972959,1325.8355776364583,1330.7982063176134,1333.485497226332,1340.8405045503584,1346.6969918227896,1347.4819870049453,1348.737038846034,1350.3482418838885,1359.1721128194322,1362.1112594205986,1362.8224428383633,1357.7609211670651,1365.925377792355,1380.4107677109132,1399.572417161927,1410.157022678347,1421.9443267977267,1429.4736507872612,1433.934052839621,1440.035102303668,1452.7880760950613,1469.0616333631585,1491.050595280645,1524.6614128081774,1559.3558000175626,1601.6513821310446,1640.1801447138805,1683.2532958323002,1705.1346198452868,1723.5692847312566,1732.9155622366823,1747.9781634243009,1755.5534740157245,1779.9059596749328,1808.1643146800152,1837.636754174478,1867.3324882336979,1895.2397497422976,1909.0011756421072,1902.2659806252223,1896.8376349195821,1894.0378311818088,1892.7335885227772,1891.419045480711,1894.3206566627355,1913.1312112225726,1918.0894867792872,1928.804941047166,1931.840550589234,1939.8370180904496,1944.7215912835863,1934.8283536485205,1922.9897792574338,1911.1157589273691,1903.2727572755716,1910.7487217174476,1917.8464896648911,1931.1292059815908,1937.442025826599,1941.7852954564144,1950.196951205632,1958.0369503586933,1965.7289063334256,1968.1344273033208,1967.91787997297,1966.7114480381417,1963.9721153425012,1959.9497179276077,1966.1665355026855,1981.2025423728812
394711,98,"Jackson, MS",msa,MS,,,,,,,,,,,,,,,,,974.3215395513535,983.789994998331,990.5209370986901,993.5534409396508,990.978415909458,988.8320244496381,988.0999298764166,990.539379211525,994.2747795531797,997.0376840090283,995.6010917810438,997.9038576185097,1005.4236846047047,1013.8336745060543,1014.7187294523766,1008.8830548489137,1006.7892136725454,1009.9119846880336,1015.2174971043446,1015.0957019820152,1018.9803362046888,1027.7672865455886,1032.0951121507314,1029.4175660250464,1022.1438367120816,1023.5223993218982,1027.3201860417291,1027.1042700900787,1028.4654327020294,1030.601055328425,1037.2998869569406,1041.8751756150004,1043.8750482305854,1044.6546091953594,1041.0953877915645,1039.9564341701957,1037.8161714716139,1042.5958673049706,1045.811179517345,1051.592202111494,1057.4635189504008,1068.3844588931865,1076.742263482173,1078.9384362537105,1080.5994196864501,1078.4480678662007,1086.2726907337844,1081.568644703823,1084.5194643188133,1077.333419376473,1076.5482950408846,1090.432203481618,1101.2036978837468,1114.40981987925,1113.880440456465,1111.4054136904879,1108.01100776109,1107.5334966770533,1117.8149448203853,1131.6069942571817,1146.471268066244,1166.7996008423029,1183.5576264890035,1191.7246263472994,1190.2409094824245,1191.480883499878,1200.7306944424245,1203.7714775885302,1203.8724579375048,1203.6492746457213,1213.1052565695145,1227.939956119529,1240.2652343886764,1257.459974908158,1278.5515043740927,1292.1562238602407,1289.4127509128757,1283.6145290025083,1281.642450711043,1281.1480337518276,1276.0979070395101,1274.9191046942537,1288.6681260296104,1304.5204187379964,1319.3316164661417,1326.4834543794711,1329.5433123636294,1324.1221577630054,1322.6110854012022,1319.9600275310402,1326.4844660018848,1329.263143526915,1334.6758219821627,1339.6419709585198,1350.6254303397247,1359.7434072231604,1378.4076913459407,1385.9960999450284,1408.7148612712579,1416.0820093618722,1420.336817434111,1407.6667618832803,1408.622777278055,1417.2894607752737,1423.1499273545917,1425.304725511744,1427.997383473287
394666,99,"Harrisburg, PA",msa,PA,859.7043658107334,865.4449727635673,873.8019629194325,881.2394898425083,882.0019530102239,875.2447572907602,872.5683588629362,872.6785385491479,881.2057240070053,877.786815158056,881.7144446412597,879.9532769801115,888.908117884032,887.515362555442,887.9783369956217,893.031293327977,897.476302275443,905.624707766998,904.0204214508735,903.9054815956619,905.9107171238261,906.1662631119626,908.0006135533649,901.9428908568822,906.1911676420924,907.2791847625756,917.1814388104972,920.7296195924952,925.3932376449325,930.8391522581727,929.6587107277719,930.657357476105,922.7153722628631,926.064081858727,929.9237774567744,934.3348293394284,936.9391909729121,933.4440708985014,938.7337961531966,947.0875331036809,957.568158505043,961.7846174757076,963.1638183539749,966.1043140582201,965.8508568084385,972.761554289032,978.3094948529083,985.3330940224396,984.3510992133721,981.8763515663197,988.1694872273999,990.3773915394308,998.9534290066455,1002.9174425375184,1007.961257660491,1009.4351892391719,1009.8390855365534,1010.361420313919,1007.1557136600561,1004.739758511853,1013.1034155859337,1022.7888675729531,1033.9126971841692,1034.210755835892,1037.5238494095195,1045.4344437945329,1053.8938286159873,1063.6522503691679,1060.659490619791,1068.1686398043735,1073.2385690195313,1086.2527856394797,1089.0909978483471,1093.6497066691784,1099.021312435331,1111.5220137495446,1129.5729897285241,1152.195339442996,1172.867298230566,1194.7426187628732,1207.4331393708446,1216.017811945906,1218.6832347022157,1226.3067022062653,1228.9604429149183,1233.0719338221309,1243.1992604081927,1264.4626789078059,1280.9927871766736,1289.6507385249713,1292.7167651492687,1297.871891921751,1299.9705482032673,1300.1394838587564,1297.270083432801,1291.2569244213983,1288.6584305575354,1295.3293459106596,1313.9418885623738,1327.1407851496863,1338.9450874575984,1342.756633138555,1353.4352076362175,1359.8880839806368,1364.4865437991539,1361.5449013571572,1353.3831248401543,1354.2871331430933,1350.6880419388228,1354.1197428831965,1355.761062526465,1368.8489625030852,1381.0881840835116,1389.775938375961,1395.0906839670788,1401.518241304534,1406.864402755988,1408.8837655727868,1405.7421138080506,1413.2436024784197,1414.841964539628,1422.78248694958,1425.6204314420802
395113,100,"Spokane, WA",msa,WA,751.563815135855,760.6226259704589,769.1325506389812,773.9568546063708,775.7334663114559,781.3626578484971,783.5022615562926,790.5386228710181,787.0497191901771,788.2104953460704,788.5795936376455,792.9066843901214,799.4675347669363,804.8666775171797,811.0229617160969,815.3130793466617,821.932029736977,834.0076907439907,841.5430684030517,847.4841298373871,845.349115974085,850.6155112537715,847.7441046865065,852.3876026799113,854.5295672067734,870.7850652790016,875.1667997714667,882.4438945816865,888.925244316585,903.7236020114141,912.2980969299332,916.1518175122936,915.1956837532009,917.6696496016199,914.6552141989631,913.722033587138,912.0714356602459,937.2747803012817,956.530901194562,975.1769462641084,975.2245503128258,987.415760800617,994.3741501334738,995.4542732921844,988.096754692335,985.0216482403398,985.9136343368751,987.7236427745125,996.9223021159387,1004.4095219177225,1016.5538181485562,1024.1162353660854,1036.8215807604417,1049.133098713151,1061.990878336843,1058.71178507075,1061.684736051826,1056.801134385458,1058.3816667339802,1048.422849711231,1051.2181370417695,1060.315684396244,1082.4194412707102,1090.8430063253406,1099.3264455093324,1102.2662781111094,1119.574305593997,1135.5990870691978,1147.094237548518,1149.146318665127,1143.1068424384687,1143.853744972098,1156.4421243096597,1182.4831924730274,1205.4760396446563,1248.6609902285493,1302.6286170570654,1364.4769929006086,1401.6940096118865,1414.8064535007086,1414.7001537489239,1398.7986880745887,1383.5506544585182,1373.6643964827779,1378.617110348041,1391.3495672642302,1412.1814732768762,1437.6478373299215,1464.320509298954,1479.8167784770021,1485.1117978971665,1488.4576099687556,1487.6760790974138,1478.9859821867528,1462.5053560580516,1447.7274990947903,1444.197296048435,1444.1143041353628,1456.2602880969673,1464.634701723743,1480.81355077656,1482.1022399055964,1486.041374917822,1484.1872671858903,1483.8000269791198,1485.4858088707185,1475.8273797953352,1475.4440748089512,1472.021161424834,1479.7680202047375,1490.0965266192115,1495.37199130463,1505.157559250118,1517.7992974096126,1528.8848533078917,1534.4102890511008,1524.4228774765756,1526.0574162395164,1514.9802108630386,1512.360508997126,1505.6621856829784,1520.1877250735881,1535.5067050070747
395075,101,"Scranton, PA",msa,PA,756.4337148404578,750.2680024082725,750.7495140218601,746.359317128302,751.331393522051,752.3315734230144,756.5659735669009,762.591488790101,767.6666638785646,771.2957006452926,771.3909013533619,781.6838149092016,774.2959101510492,777.0470254987397,766.1139560129932,782.9738394214438,779.0929643188459,789.4013499368522,783.7016787688912,800.7307209910138,795.31721415404,796.3771097281286,783.6074977134057,783.2856898635084,783.4633537499308,789.2733193941472,796.2553144959495,797.9059945430614,800.2126585620298,804.8746344738596,807.6197880347115,812.76274877679,813.8088668608167,822.6464943842977,819.7139047373802,832.5090056056716,818.9197332290213,825.7789598042184,819.4318335938269,838.6879028878433,843.4644234471654,848.953135024111,850.4148318708544,849.4426029810502,855.1504006187856,854.7558434430277,856.820212026759,858.7456613997239,861.2699862738565,868.3522648546237,869.3810634670791,881.5552474999288,886.2129222580264,895.5944887351055,887.3206720007873,891.2806156868703,893.6551946057958,899.7036753484432,903.1710875070379,899.5012521518464,900.5916466837177,902.0043917585773,906.9814215790069,914.9688624416758,931.2873544767224,939.1683217905229,949.1737944046196,952.3141805866456,961.8639334762182,975.5211085940532,973.9393071184948,988.7964545387614,993.9358726727177,1007.5244329853072,1018.6996982458654,1034.4614294066055,1047.790972746998,1065.6884588211137,1082.296213880221,1098.9353619611556,1106.6997369891353,1117.6101064616935,1119.9350075710295,1119.4725895606282,1122.0949206793389,1137.969489522691,1158.754507303482,1172.8685288431168,1176.6882234415348,1180.5747043834779,1185.052312405419,1206.294963276333,1218.0876698728644,1220.0541579392848,1205.5928026413299,1200.9127444971807,1206.4969612149744,1215.0666569097514,1212.936832312904,1213.7982690350893,1223.031923659863,1238.9879479172869,1245.4313811964905,1253.6163069862937,1254.1687851396057,1266.3309718773503,1261.8051224633969,1264.6132454252995,1263.2593983706154,1278.8656012050965,1283.970562019511,1288.2455146713573,1288.247493004173,1303.1712620000778,1325.8236059629467,1332.9593810557994,1331.168784703192,1327.6839629415922,1328.0439485051256,1330.8636079414018,1332.5615273134633,1333.113616104952,1340.9451958610496
394460,102,"Chattanooga, TN",msa,TN,841.1479605956025,847.4660896714612,850.2467210241564,840.4386899534468,838.7518109403919,843.6686432762834,860.3020574222688,855.9436479684645,864.3651849888685,868.3864862651772,877.8225053641991,867.809624092693,874.5153944634817,876.5314020163947,900.944655861899,897.7602720051295,907.4048731150853,893.9845587269593,899.8789429115313,890.5080613061842,888.6219951271149,891.127720614924,890.3505221767047,889.5963399980819,890.7981868155996,906.2624304195479,916.0758628881662,919.0835893820375,921.0855744926929,926.8271864994601,935.3799918744461,936.1176661836225,936.2665389940382,932.871547701017,929.7088466215577,941.0414281756813,950.8012696423779,962.0669929819182,964.6093913395409,969.1035423759238,979.4438611574252,983.943931084076,984.385321059258,981.7427775250596,978.6655613222317,983.0348311640493,992.6525013464922,1001.4137920707255,1008.3833332385949,1009.9092518659337,1018.6945865671536,1027.192160976096,1039.8120070778075,1044.1262446131932,1043.3199789407254,1043.6288422494629,1040.857971713017,1037.0592266748822,1031.3183430809047,1037.2253993383051,1046.0923667521702,1052.8367530054693,1055.6101250518268,1072.8036658376443,1084.8521684540126,1090.1101424513258,1088.255226861693,1095.0058000149315,1110.0869126186599,1119.4662433808696,1123.0987659915986,1127.7281676737587,1131.0604793074992,1135.7523187136292,1138.7575299296254,1167.0406832032215,1201.46602653742,1229.5663305164203,1241.0701431810269,1252.6394234064576,1274.3883245712002,1292.8741228585059,1307.4046527331852,1322.4304492670447,1328.1582553740427,1340.64780721971,1354.237108196945,1376.0108377286995,1395.9065366838865,1407.3645428512214,1409.7787492327882,1409.1008963506488,1413.0183522267246,1412.4877845550047,1413.898663488324,1402.2616961672982,1417.2442577071379,1419.7191746253857,1437.8845482641195,1443.772142895949,1452.961754702458,1463.9037003113276,1476.403799388978,1485.2934181507142,1485.9162024444827,1481.6286037340694,1477.7623423131686,1475.3086928825333,1476.9873002332492,1477.5530374315451,1482.6906267337383,1494.5999857107674,1515.3490266472602,1525.035950979517,1528.874494134276,1529.608597506145,1536.742241530104,1524.7593391061137,1514.9383316904086,1500.6578490207437,1506.7170467329395,1516.68290611867,1525.4107646614582
394871,103,"Modesto, CA",msa,CA,983.0456909744466,980.206656884357,986.6762288233832,984.4289983943465,1006.5462544238267,1025.0129018223943,1040.1644683712912,1039.0314304818307,1040.0492581973551,1040.6214244375305,1046.980231887801,1048.080717970823,1048.8469006308744,1059.9643738167592,1084.3005775427819,1107.0922929078781,1117.2264778780136,1121.726395275635,1130.2493390955697,1142.4423164249918,1141.8250969740652,1148.8159405681554,1154.0232521157093,1161.73100619642,1165.998457910234,1175.2063289729147,1190.6201768085584,1202.273201921136,1214.9573218159694,1230.718447519272,1247.8309001530088,1251.899930629496,1256.9166249017242,1241.8046624266171,1241.915824929457,1238.3339764679686,1254.012916167893,1260.5463317501863,1275.1021996548316,1282.3361858779617,1296.800203921659,1304.4992853007045,1318.6004730518941,1327.3098912691576,1335.773448453952,1341.4675146236607,1340.260236642789,1344.9913351522614,1338.802084123991,1345.67879699662,1341.9168622290877,1362.1737380588975,1368.694501037606,1384.9840108440253,1387.1862671294632,1398.7466904853136,1396.0914811000564,1399.9716847300651,1396.4456108904467,1409.5609996706007,1413.8525071246113,1427.7160946738234,1439.0938788306712,1445.453669401164,1458.7367675760752,1467.3060609740542,1490.310555569456,1502.6007409599567,1508.183617684397,1524.2060244394365,1537.786712541515,1554.2164033351332,1568.8101629804546,1576.2775904808743,1598.8945195665776,1602.985692098326,1632.5761876616994,1656.870768242039,1692.3413495112718,1712.6183613181515,1715.3287827938827,1714.4364954747575,1724.5290450866753,1746.293839515682,1768.1089866398247,1781.4415713203875,1803.5556391815092,1822.3363583508217,1837.155100550368,1847.2417540193978,1850.160182544131,1859.6725394065536,1853.8446279060893,1857.6920943444884,1848.9288309255323,1840.3554905352487,1850.3287496677872,1853.4275569852887,1871.4439072882833,1870.5094750042276,1890.154034528365,1900.3607462023285,1913.578376002408,1920.9772132812623,1929.6152521212002,1932.1490652224702,1923.9236423377372,1922.0191227131293,1918.5904147836245,1925.9893795350802,1938.4632984058842,1954.1588101424495,1981.0305327906515,1992.639697544528,2006.0308249961474,2006.9561459301347,2012.640488691377,2015.6986712185037,2015.7351277871592,2003.4794250097104,1994.3690591147226,1996.791643851775,2018.2774166009983
394768,104,"Lancaster, PA",msa,PA,759.3103513829667,759.4935970054083,766.9114207984126,773.0137820737506,781.8091680605843,781.9323145938486,782.6940131080423,779.8467429410035,782.5114093570284,788.5863554737604,791.4781776758366,794.2194001768561,788.2651083488859,787.585827288959,784.8321139611768,795.4496382455327,806.4777323782944,813.5768749971977,811.665304032429,809.753427365394,808.4957347177445,811.1075839083553,812.1186408889881,817.3002960282475,821.4774597718275,826.1104099388231,827.8876848166578,834.3246504638947,834.9407749831556,840.7601635377688,845.6701308767393,851.4718696307116,854.4210267466617,854.6287119065655,856.738397862548,857.9373729950502,854.564595283778,861.8654200426001,870.6860970916387,878.0496853394854,879.6789305587604,880.3344399951696,885.4229171319434,889.2362955715789,895.5945569757462,899.3822644656274,901.6814875977092,900.0559999367624,902.0160849388258,905.6136427799463,913.4352669385142,915.373405188929,920.1380198599572,920.2107457946165,924.4297119176214,922.9007215182108,927.4957434215075,930.3382719948039,935.2352610340886,933.4464121923141,936.7559737773893,942.8940787728715,948.7113967678363,949.790199812587,950.485490997409,957.7520840191654,966.6245803277243,973.3701133604633,982.2223728043015,989.431264285658,998.2264976143503,1002.2163899140148,1007.7551049702826,1020.9562446450402,1034.9255261703483,1047.540786248744,1052.5294207454779,1059.921071125253,1072.849156128864,1083.0823358405983,1091.1865193344265,1104.7318618452653,1115.2490287652706,1124.0975484066735,1122.6069744885228,1130.7890791894652,1142.6703055667276,1157.7968946067756,1160.663895720392,1175.4008847045357,1183.0790806010873,1199.970454666389,1198.1986120519134,1209.0264465803505,1210.764895358057,1214.4199280966604,1212.7777107211236,1224.7040488748057,1238.477224497161,1251.8180856983915,1255.5529648892884,1263.0583959071148,1267.113338318013,1272.8050064211634,1276.4030025938332,1280.4836978924238,1283.5895970477113,1285.9553562213557,1287.2489851128776,1291.0783298276908,1294.1382942356972,1304.5970579119435,1315.9209929681417,1330.7068739396925,1339.2898451700903,1340.2218223902637,1343.7323744040268,1346.2177427813554,1355.2817703043945,1351.9316730397927,1362.3278601719362,1371.3290389057202,1385.5114174471219
394997,105,"Portland, ME",msa,ME,1192.6361338590086,1196.4514830582139,1196.3503828772746,1222.1007169139825,1239.026016710169,1264.0982910777568,1267.0265523548578,1274.5009422943479,1258.320910609032,1251.6670318697331,1246.0727496921872,1248.0768353109995,1247.445767786291,1263.6914009805064,1286.231922346586,1313.2298899168177,1313.1166145997338,1324.3706103431027,1326.5937668367978,1353.5416864462027,1353.4931450312363,1346.0523922055554,1303.252691774828,1302.7078092257889,1306.2420988558572,1326.3555624287233,1340.8482412926196,1349.6213839354552,1373.3473659670092,1379.5915272766056,1398.4784022731058,1395.667148861269,1391.5788335096217,1382.7073180585344,1374.6455251678096,1364.0870580788658,1356.5880446791027,1372.3294898391448,1388.5178623441325,1411.9102865429543,1419.229287907081,1434.5581744454857,1429.2765435323554,1441.1105666558578,1443.930474090969,1449.4286742015743,1434.099474493774,1418.0413267539877,1421.2316656739692,1437.8856468934775,1462.6201631176505,1491.523526406669,1503.5543179836845,1514.0238293478678,1514.5041598363305,1508.854073303616,1503.600847457158,1493.242002728075,1487.720150310554,1482.6498877122228,1488.775050599924,1519.3119281004692,1551.5759100148211,1562.320215678215,1565.4472137100981,1576.647686523884,1600.4852188875964,1612.9382638320233,1616.559659807667,1626.2406959515758,1630.1320856471636,1623.1664774165963,1627.0477812581992,1644.106491831713,1674.8994072354926,1689.3423352668694,1715.9362712840757,1750.4855477985695,1794.0977469915001,1819.1236936163564,1828.3549902410982,1826.6951088449043,1833.1082333141082,1842.1652064295033,1850.474053253839,1853.7885288122984,1884.84053099297,1911.2204133660243,1959.8172945173387,1979.5265863173272,2009.360841228055,2025.2981213067148,2023.3916788153094,2023.3540271413235,1999.981369006022,1984.9460014955646,1968.0841009619025,1983.4189617989832,2016.9005862945214,2057.909118215591,2081.9929394535966,2099.704716064441,2121.5568380807963,2128.8103402394045,2130.0421016877,2099.683076176921,2087.01344098564,2059.2735414414788,2065.721157039567,2072.901218394749,2117.5678131871096,2146.0170203520056,2171.2078767605476,2182.019014233821,2208.0018268971726,2226.218607446827,2235.21971444282,2197.1385276537962,2199.058533710731,2171.5087097387204,2182.5920785119274,2173.8921725887585,2204.524331291389
395245,106,"Youngstown, OH",msa,OH,,,568.5663373085596,577.2628864926351,582.1619793567361,581.6926617717266,576.0317670840501,569.3400980220264,563.3997131408694,565.7488906082322,568.0913461854062,572.0799680415564,574.1514913594413,570.9352525529492,576.1439358589396,,586.1302114081063,582.798273949924,584.5823941205148,587.8744411384396,590.5135972658811,592.0279912137836,589.0860361538324,583.4174137285452,582.4568501643129,585.8878295512325,593.4318574618254,595.5649806246619,598.5453679696508,599.0646163796315,600.8544711856412,601.2732177257055,595.2329161903668,598.2802928879192,598.4797971505545,604.1537574709041,601.5155644801655,602.2253299444816,609.706753921455,608.5768430719434,615.3707989330533,614.8012926365136,621.4148410911686,619.8726055424011,625.3625850027768,628.6797337363859,627.1753253035466,627.4447790781779,626.5601220477654,632.5309420079664,637.2397290496472,634.8714110493064,637.3110066626795,638.0330622007397,642.3460896612839,642.1342627791008,638.5748224232821,642.7726426038121,646.7281534685536,647.5540892201377,646.9393367467362,649.158564922202,652.4960377589636,662.3518744955968,669.5824262258501,677.005417642758,682.4166961813044,684.6843530036119,691.636530010992,687.0369281509041,692.4923193749385,693.6164947330627,707.9904650057036,715.3624527250643,726.7498655124892,735.155061204376,743.8635080402936,755.1239419426662,760.9241112441434,779.5734370002989,784.2875858966132,791.2521358101736,785.3395802291675,793.943256730955,800.4860270413467,803.2714163547153,806.7833725929836,812.9553131898407,815.5780140586645,817.9433091037754,815.3795868726909,820.4726110136315,823.4083726602643,829.117890106362,832.2330964154936,838.6205330507976,843.228579775618,854.4260131003377,853.5872915357612,858.7611579935075,858.0603748000523,862.1881246293375,864.7918752720836,867.6027065780744,873.8233366455916,880.3520884602826,886.950418182285,894.4336273088697,894.7384061406427,893.6665647539083,901.3883779051788,911.2780941779304,914.9231635148533,925.2063392697231,932.2435703142627,950.3143263631162,940.5565565577377,956.9625760451837,957.8594923801919,952.8470747559269,947.3781950963906,951.2054138397539,974.6919298245615
394770,107,"Lansing, MI",msa,MI,690.4866432197563,712.9204438115155,717.8624406008538,721.2948780345764,711.8809894332605,716.1035776128031,718.3790957396533,725.552089706645,727.5322481842827,728.7922254810284,727.9473943268226,723.2775243520128,726.9927655486938,724.1836844291219,740.9907334029933,745.6534485313554,750.0259602389281,746.3352654180337,746.301143079151,757.8365567970496,756.1188723745145,758.4356906549319,751.6868539730264,749.4871497701758,750.3124778732005,755.3706800463264,766.269740625509,770.2084271643215,776.9470067414919,777.1366739556458,775.211381884251,778.5871716046184,789.1859589217314,800.142629263748,798.8876136382321,790.3174145235905,788.6968404250764,788.0605026377552,796.1930364649786,802.1983574448834,812.4799230765358,815.3282926404519,820.0238040933581,820.3169648577447,828.796815867211,834.5918312745041,842.4571107590949,835.7307366994795,827.5088274713933,822.413158620309,830.3009277424089,842.5064248286894,850.1827086387709,849.4485944541261,849.0159708720162,859.2819953382622,871.4725856312232,876.8228603159951,871.2452155469889,858.7990728941361,859.7621549828805,862.3236876315441,874.2031448518865,884.084606881213,890.1575309782157,892.0185851023032,893.204775152244,901.6832007872345,915.4497897687341,920.5731174309902,915.5447666359248,921.6566690387716,924.8878341920243,942.7944452569246,940.7713078927371,950.4385047047541,952.3747336394633,961.2057990504351,966.574004386488,985.9219910576562,998.7432169821508,1008.2169687663778,1008.7251597761853,1012.3820774120937,1025.1204781476808,1027.861777946694,1042.6760818092723,1051.215404082104,1068.5379167048795,1077.1246459430563,1078.8172270758364,1089.6042656305476,1089.396320344161,1096.903478501546,1093.338992791276,1104.887255978153,1103.247845614494,1106.6141775251679,1103.2487828691096,1113.385075694262,1112.39986863967,1114.903567260816,1118.8536600070279,1126.0339295227104,1132.7391841159563,1137.8875486615918,1156.82440414163,1153.7158138991535,1151.9535257025673,1151.2868261475608,1163.8432513736127,1174.9304340150932,1181.5997817012637,1196.6743650563753,1197.0539595294229,1191.8524505506064,1200.893244216831,1214.3425100281327,1222.2901003954378,1219.0204277471964,1229.1167595001034,1233.0228446882275,1239.1364478114479
394590,108,"Fayetteville, AR",msa,AR,872.850598660427,879.1312338037346,887.095399227617,894.3764968244208,898.1828544086919,910.8470988437128,909.0170232687462,910.4275939152906,902.7839908813454,902.8720167557809,907.6669271882777,913.2019845794641,919.7955974417328,920.1441269656854,925.7078558193223,934.5063763916644,944.8012582152181,949.7866928547006,952.9938057273677,957.755821354818,953.5030538005933,953.156979720923,949.6874461959119,956.2484613217397,959.0391533917527,971.4125719663831,980.0774640803054,988.6550707221454,988.4900412908979,994.1559919610182,996.0091860475089,1003.787001710934,1004.6703746193391,1006.0495061143232,1001.3707754581022,999.3398466903644,1003.4819687318984,1009.3855295308621,1018.71728801652,1020.0289093962125,1025.2479005594867,1028.90234036619,1037.9828537547523,1039.5330395381504,1038.7701480543421,1032.3336300012668,1029.9287270954487,1035.123010833007,1041.9586297144763,1050.0991143735373,1054.4724933617372,1060.340440600925,1066.4216091433448,1069.3086499490792,1073.1024127424798,1073.7916128875747,1073.9059815462083,1072.2541884185805,1069.7609365492867,1068.7123475495403,1075.129612190487,1084.17098516331,1096.7786267190497,1099.6611475040995,1101.8041101553872,1104.4599530578487,1110.6730653440948,1114.4547428166907,1121.8864924305055,1125.895074037758,1132.1054256766583,1132.6052328045055,1139.3328757921777,1151.7934778058104,1161.074713727966,1176.2671743807018,1182.7088413085646,1199.7496890133352,1216.3553522118184,1240.6368610044458,1259.3430061368442,1264.9181178965928,1273.6527784205064,1280.4580480676132,1289.086138539373,1294.5692729274601,1301.6730234439183,1322.318719636306,1344.3539931617115,1374.073832411103,1404.0230323750634,1433.37155034995,1438.7081901137553,1432.4752181454423,1432.9747352708528,1444.0879829966375,1456.124424332582,1458.7406751259764,1462.8925080396796,1467.2847026174197,1471.050219028744,1479.640802057939,1485.6676765843188,1492.899494388301,1494.8056184277048,1494.8411195540457,1489.5416346420182,1483.2241241654874,1486.1121864708716,1498.4527660552437,1508.8360704303666,1517.18285201118,1522.639062414538,1537.6553334304083,1549.544876136907,1560.0645389749602,1568.3141331274162,1563.9276404560442,1578.6826413967826,1583.0337000401896,1596.3599173453003,1589.7141340358476,1595.6172581342073
